Puertas,Con cámara de retroceso,Kilómetros,Precio_usd,Marca_Alfa Romeo,Marca_Audi,Marca_BAIC,Marca_BMW,Marca_Chery,Marca_Chevrolet,Marca_Citroën,Marca_DS,Marca_Daihatsu,Marca_Dodge,Marca_Fiat,Marca_Ford,Marca_GWM,Marca_Haval,Marca_Honda,Marca_Hyundai,Marca_Isuzu,Marca_JAC,Marca_Jaguar,Marca_Jeep,Marca_Jetour,Marca_Jetur,Marca_KAIYI,Marca_Kia,Marca_LandRover,Marca_Lexus,Marca_Lifan,Marca_Mercedes-Benz,Marca_Mini,Marca_Mitsubishi,Marca_Nissan,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_SsangYong,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Traccion_2WD,Traccion_4M,Traccion_4x2,Traccion_4x4,Traccion_AWD,Traccion_Desconocida,Traccion_FWD,Color_Blanco,Color_Color,Color_Desconocido,Color_Gris,Color_Negro,Cilindrada,Combustible_Diésel,Combustible_Eléctrico,Combustible_GNC,Combustible_Híbrido/Nafta,Combustible_Mild Hybrid,Combustible_Nafta,Combustible_Nafta/GNC,Transmision_Automática,Transmision_Automática secuencial,Transmision_Manual,Transmision_Semiautomática,Vendedor_concesionaria,Vendedor_particular,Vendedor_tienda,Modelo,antiguedad,score_estado_auto,estado_relativamente_nuevo,estado_usable,estado_viejo,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
5.0,1,120000,24034.334763948496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,27,5.0,0.41538612044368656,1,0,0,False,False,False,True,False,False,False,False
5.0,1,47500,21030.042918454936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,28,3.0,0.49989732636207523,1,0,0,False,False,False,False,False,False,False,True
5.0,0,115000,22746.78111587983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7,6.0,0.39327080092899097,0,1,0,False,False,False,False,False,True,False,False
5.0,1,0,45492.70386266094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,29,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,100000,24900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13,6.0,0.39883441075562065,0,1,0,False,False,False,True,False,False,False,False
5.0,0,72000,29990.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,18,6.0,0.4119113889715799,0,1,0,False,False,False,True,False,False,False,False
5.0,1,24000,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,9,3.0,0.5270725568608006,1,0,0,False,False,False,False,False,False,False,True
5.0,0,87000,13905.57939914163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12.0,0.2615209710742155,0,0,1,False,False,False,False,True,False,False,False
5.0,0,98000,18025.751072961375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28,9.0,0.32821006322809765,0,1,0,True,False,False,False,False,False,False,False
5.0,1,32000,48000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3.0,0.5156208858071158,1,0,0,False,False,False,False,False,False,False,True
5.0,0,77000,14600.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,13,8.0,0.3616196870727439,0,1,0,True,False,False,False,False,False,False,False
5.0,1,0,38025.75107296137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,54000,15900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,30,8.0,0.37574424276521573,0,1,0,False,False,False,False,False,False,True,False
5.0,1,0,30171.67381974249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,26,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,84000,24000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,31,8.0,0.3581559698366837,0,1,0,True,False,False,False,False,False,False,False
5.0,1,20000,40515.021459227464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,21,1.0,0.5819491532283596,1,0,0,False,False,False,False,False,False,False,True
5.0,0,171000,9442.06008583691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,32,17.0,0.11557301561133976,0,0,1,False,False,True,False,False,False,False,False
5.0,0,105000,15442.06008583691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,11,9.0,0.32546361302276594,0,1,0,True,False,False,False,False,False,False,False
5.0,0,89000,30643.776824034336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33,7.0,0.3796638312014474,0,1,0,True,False,False,False,False,False,False,False
5.0,0,113000,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,16,9.0,0.3225406295555612,0,1,0,True,False,False,False,False,False,False,False
5.0,0,180000,18884.12017167382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,13.0,0.20876923229249217,0,0,1,False,False,True,False,False,False,False,False
5.0,1,89000,21900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,34,14.0,0.21299716453478074,0,0,1,False,False,False,False,True,False,False,False
5.0,1,0,33038.62660944206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,21,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,28755.364806866954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,76946,18197.424892703864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,35,3.0,0.4806952329421105,1,0,0,False,False,False,True,False,False,False,False
5.0,0,250000,15000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,15.0,0.14807311357339892,0,0,1,False,False,True,False,False,False,False,False
5.0,0,74000,16525.321888412018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,7.0,0.3870111781434698,0,1,0,True,False,False,False,False,False,False,False
5.0,0,68000,13733.90557939914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,21,8.0,0.3665676784718197,0,1,0,True,False,False,False,False,False,False,False
5.0,1,16000,37682.40343347639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,1.0,0.5908315834393505,1,0,0,False,False,False,False,False,False,False,True
5.0,1,45000,27467.81115879828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15,4.0,0.47824007103652616,1,0,0,False,False,False,False,False,False,False,True
5.0,1,47000,33500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,15,8.0,0.38127095239648234,0,1,0,False,False,False,False,False,False,True,False
5.0,1,0,26609.448068669528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,34,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,205000,12961.37339055794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,9,10.0,0.2750206586887313,0,1,0,False,False,True,False,False,False,False,False
5.0,0,169000,14900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,13.0,0.2112794444525376,0,0,1,False,False,True,False,False,False,False,False
5.0,1,38000,23004.29184549356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,15,5.0,0.46116099701615265,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,37939.91416309013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,37,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,97000,14500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,11.0,0.2809993035265206,0,0,1,False,False,False,False,True,False,False,False
5.0,1,0,31206.8678111588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,175097,23605.150214592275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,12.0,0.23367812091227402,0,0,1,False,False,True,False,False,False,False,False
5.0,1,69000,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,13,7.0,0.3897960598416119,0,1,0,True,False,False,False,False,False,False,False
5.0,0,127000,18025.751072961375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,12,12.0,0.24646253637749693,0,0,1,False,False,False,False,True,False,False,False
5.0,1,1100,36824.03433476395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,0.0,0.7211848780948588,1,0,0,False,True,False,False,False,False,False,False
5.0,1,109800,34892.70386266094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,37,5.0,0.4189222942439481,1,0,0,False,False,False,True,False,False,False,False
5.0,1,90000,27700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,6.0,0.4030285717636967,0,1,0,False,False,False,True,False,False,False,False
5.0,1,26635,26532.18884120172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,2.0,0.5467353397633354,1,0,0,False,False,False,False,False,False,False,True
5.0,1,76946,18197.424892703864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,20,3.0,0.4806952329421105,1,0,0,False,False,False,True,False,False,False,False
5.0,0,91000,17167.38197424893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,16,7.0,0.37877917948517664,0,1,0,True,False,False,False,False,False,False,False
5.0,1,0,11673.81974248927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,157000,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,9.0,0.3094495063802279,0,1,0,False,False,False,False,False,True,False,False
5.0,1,0,15450.643776824034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,25,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,79000,34000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,22,7.0,0.38440844672626895,0,1,0,True,False,False,False,False,False,False,False
5.0,0,108000,26000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,14.0,0.20529457453778194,0,0,1,False,False,False,False,True,False,False,False
5.0,1,0,27347.63948497854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,128000,20000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,15.0,0.17472174515972494,0,0,1,False,False,True,False,False,False,False,False
5.0,1,194000,15500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,38,14.0,0.1819780433339358,0,0,1,False,False,True,False,False,False,False,False
5.0,1,94000,20944.20600858369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,10,5.0,0.4251070533500745,1,0,0,False,False,False,True,False,False,False,False
5.0,1,168000,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,8,13.0,0.2115156937811316,0,0,1,False,False,True,False,False,False,False,False
5.0,0,150000,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10,9.0,0.3112651637673358,0,1,0,False,False,False,False,False,True,False,False
5.0,0,139000,15500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,12.0,0.24286841279267662,0,0,1,False,False,False,False,True,False,False,False
5.0,0,155000,13905.57939914163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,21,10.0,0.2861503469471114,0,1,0,False,False,False,False,False,True,False,False
5.0,1,80000,39484.978540772536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,4.0,0.45533628664010306,1,0,0,False,False,False,True,False,False,False,False
5.0,1,47521,31000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,39,4.0,0.47607020742778255,1,0,0,False,False,False,False,False,False,False,True
5.0,1,57000,28000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,36,5.0,0.44502053795025054,1,0,0,False,False,False,True,False,False,False,False
5.0,0,118000,34000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,15.0,0.17795993669822835,0,0,1,False,False,True,False,False,False,False,False
5.0,0,137000,14506.437768240345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8,8.0,0.33868344338725387,0,1,0,False,False,False,False,False,True,False,False
5.0,1,75000,21888.412017167386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,15,4.0,0.4579054113890467,1,0,0,False,False,False,True,False,False,False,False
5.0,1,0,25751.07296137339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,126000,4463.519313304721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,24,20.0,0.05630103383722729,0,0,1,False,False,True,False,False,False,False,False
5.0,1,0,26200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,29,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,105000,15364.80686695279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,10.0,0.30165408921324216,0,1,0,False,False,False,False,True,False,False,False
